Distance,Normal0,Normal1,Normal2,Normal3,Normal4,Normal5,Normal6,Normal7,Normal8,Normal9,Normal10,Normal11,Normal12,Normal13,Normal14,Normal15,Normal16,Normal17,Normal18,Normal19,Normal20,Normal21,Normal22,Normal23,Normal24,Normal25,Normal26,Normal27,Normal28,Normal29,Normal30,Normal31,Normal32,Normal33,Normal34,Normal35,Normal36,Normal37,Normal38,Normal39,Normal40,Normal41,Normal42,Normal43,Normal44,Normal45,Normal46,Normal47,Normal48,Normal49,Normal50,Normal51,Normal52,Normal53,Normal54,Normal55,Normal56,Normal57,Normal58,Normal59,Normal60,Normal61,Normal62,Normal63,Normal64,Normal65,Normal66,Normal67,Normal68,Normal69,Normal70,Normal71,Normal72,Normal73,Normal74,Normal75,Normal76,Normal77,Normal78,Normal79,Normal80,Normal81,Normal82,Normal83,Normal84,Normal85,Normal86,Normal87,Normal88,Normal89,Normal90,Normal91,Normal92,Normal93,Normal94,Normal95,Normal96,Normal97,Normal98,Normal99,Normal100,Normal101,Normal102,Normal103,Normal104,Normal105,Normal106,Normal107,Normal108,Normal109,Normal110,Normal111,Normal112,Normal113,Normal114,Normal115,Normal116,Normal117,Normal118,Normal119,Normal120,Normal121,Normal122,Normal123,Normal124,Normal125,Normal126,Normal127,Normal128,Normal129,Normal130,Normal131,Normal132,Normal133,Normal134,Normal135,Normal136,Normal137,Normal138,Normal139,Normal140,Normal141,Normal142,Normal143,Normal144,Normal145,Normal146,Normal147,Normal148,Normal149,Normal150,Normal151,Normal152,Normal153,Normal154,Longitude0,Longitude1,Longitude2,Longitude3,Longitude4,Longitude5,Longitude6,Longitude7,Longitude8,Longitude9,Longitude10,Longitude11,Longitude12,Longitude13,Longitude14,Longitude15,Longitude16,Longitude17,Longitude18,Longitude19,Longitude20,Longitude21,Longitude22,Longitude23,Longitude24,Longitude25,Longitude26,Longitude27,Longitude28,Longitude29,Longitude30,Longitude31,Longitude32,Longitude33,Longitude34,Longitude35,Longitude36,Longitude37,Longitude38,Longitude39,Longitude40,Longitude41,Longitude42,Longitude43,Longitude44,Longitude45,Longitude46,Longitude47,Longitude48,Longitude49,Longitude50,Longitude51,Longitude52,Longitude53,Longitude54,Longitude55,Longitude56,Longitude57,Longitude58,Longitude59,Longitude60,Longitude61,Longitude62,Longitude63,Longitude64,Longitude65,Longitude66,Longitude67,Longitude68,Longitude69,Longitude70,Longitude71,Longitude72,Longitude73,Longitude74,Longitude75,Longitude76,Longitude77,Longitude78,Longitude79,Longitude80,Longitude81,Longitude82,Longitude83,Longitude84,Longitude85,Longitude86,Longitude87,Longitude88,Longitude89,Longitude90,Longitude91,Longitude92,Longitude93,Longitude94,Longitude95,Longitude96,Longitude97,Longitude98,Longitude99,Longitude100,Longitude101,Longitude102,Longitude103,Longitude104,Longitude105,Longitude106,Longitude107,Longitude108,Longitude109,Longitude110,Longitude111,Longitude112,Longitude113,Longitude114,Longitude115,Longitude116,Longitude117,Longitude118,Longitude119,Longitude120,Longitude121,Longitude122,Longitude123,Longitude124,Longitude125,Longitude126,Longitude127,Longitude128,Longitude129,Longitude130,Longitude131,Longitude132,Longitude133,Longitude134,Longitude135,Longitude136,Longitude137,Longitude138,Longitude139,Longitude140,Longitude141,Longitude142,Longitude143,Longitude144,Longitude145,Longitude146,Longitude147,Longitude148,Longitude149,Longitude150,Longitude151,Longitude152,Longitude153,Longitude154,Latitude0,Latitude1,Latitude2,Latitude3,Latitude4,Latitude5,Latitude6,Latitude7,Latitude8,Latitude9,Latitude10,Latitude11,Latitude12,Latitude13,Latitude14,Latitude15,Latitude16,Latitude17,Latitude18,Latitude19,Latitude20,Latitude21,Latitude22,Latitude23,Latitude24,Latitude25,Latitude26,Latitude27,Latitude28,Latitude29,Latitude30,Latitude31,Latitude32,Latitude33,Latitude34,Latitude35,Latitude36,Latitude37,Latitude38,Latitude39,Latitude40,Latitude41,Latitude42,Latitude43,Latitude44,Latitude45,Latitude46,Latitude47,Latitude48,Latitude49,Latitude50,Latitude51,Latitude52,Latitude53,Latitude54,Latitude55,Latitude56,Latitude57,Latitude58,Latitude59,Latitude60,Latitude61,Latitude62,Latitude63,Latitude64,Latitude65,Latitude66,Latitude67,Latitude68,Latitude69,Latitude70,Latitude71,Latitude72,Latitude73,Latitude74,Latitude75,Latitude76,Latitude77,Latitude78,Latitude79,Latitude80,Latitude81,Latitude82,Latitude83,Latitude84,Latitude85,Latitude86,Latitude87,Latitude88,Latitude89,Latitude90,Latitude91,Latitude92,Latitude93,Latitude94,Latitude95,Latitude96,Latitude97,Latitude98,Latitude99,Latitude100,Latitude101,Latitude102,Latitude103,Latitude104,Latitude105,Latitude106,Latitude107,Latitude108,Latitude109,Latitude110,Latitude111,Latitude112,Latitude113,Latitude114,Latitude115,Latitude116,Latitude117,Latitude118,Latitude119,Latitude120,Latitude121,Latitude122,Latitude123,Latitude124,Latitude125,Latitude126,Latitude127,Latitude128,Latitude129,Latitude130,Latitude131,Latitude132,Latitude133,Latitude134,Latitude135,Latitude136,Latitude137,Latitude138,Latitude139,Latitude140,Latitude141,Latitude142,Latitude143,Latitude144,Latitude145,Latitude146,Latitude147,Latitude148,Latitude149,Latitude150,Latitude151,Latitude152,Latitude153,Latitude154
0.0,6.242126048288827e-40,4.415634524690404e-13,-0.013017038814723492,0.2127937376499176,2.1332526206970215,1.7379850149154663,-0.16582879424095154,-0.008897284977138042,-0.004251774400472641,0.006911762058734894,-0.005880438257008791,-0.009214292280375957,-0.009543529711663723,-0.012461936101317406,-0.012741929851472378,-0.012961418367922306,-0.01192485075443983,-0.01221583504229784,-0.012641940265893936,-0.011758747510612011,-0.012025824747979641,-0.011650496162474155,-0.01271865889430046,-0.012357108294963837,-0.012801752425730228,-0.01245947740972042,-0.012487277388572693,-0.012085691094398499,-0.012369565665721893,-0.012056278996169567,-0.012039465829730034,-0.011734702624380589,-0.012493349611759186,-0.012291569262742996,-0.012775043025612831,-0.012368795461952686,-0.012756912037730217,-0.012254377827048302,-0.012817135080695152,-0.012489022687077522,-0.012551076710224152,-0.012608915567398071,-0.012748575769364834,-0.012918025255203247,-0.013098934665322304,-0.01305816974490881,-0.013064566999673843,-0.012765617109835148,-0.012841648422181606,-0.012457283213734627,-0.012444427236914635,-0.012267340905964375,-0.012219718657433987,-0.01235249824821949,-0.01233755238354206,-0.012508916668593884,-0.012429804541170597,-0.012480087578296661,-0.012573485262691975,-0.012509582564234734,-0.012489255517721176,-0.012497094459831715,-0.012544707395136356,-0.012643249705433846,-0.012723393738269806,-0.01288801059126854,-0.012815175577998161,-0.012759917415678501,-0.012768805027008057,-0.012770025990903378,-0.012618758715689182,-0.012529553845524788,-0.012375435791909695,-0.012368984520435333,-0.012261511757969856,-0.012279164977371693,-0.012304232455790043,-0.012372986413538456,-0.01241972390562296,-0.01240228209644556,-0.01235776487737894,-0.012340016663074493,-0.012261558324098587,-0.012301202863454819,-0.012302336283028126,-0.012346089817583561,-0.012375733815133572,-0.012377939186990261,-0.01248062402009964,-0.012490534223616123,-0.012485591694712639,-0.01263048779219389,-0.012439236976206303,-0.012445582076907158,-0.012300590053200722,-0.012279889546334743,-0.012313812039792538,-0.01391052920371294,-0.012575482949614525,-0.012328509241342545,-0.012377111241221428,-0.011865639127790928,-0.012350699864327908,-0.012043872848153114,-0.012393583543598652,-0.012248460203409195,-0.012407544068992138,-0.0113148745149374,-0.012234632857143879,-0.012248043902218342,-0.012309424579143524,-0.011923224665224552,-0.012416302226483822,-0.01214903686195612,-0.01248591672629118,-0.011902593076229095,-0.010402362793684006,-0.012380678206682205,-0.011563158594071865,-0.012042461894452572,-0.011174471117556095,-0.012762865982949734,-0.01317684631794691,-0.012069439515471458,-0.012669160030782223,-0.014725460670888424,-0.011750557459890842,-0.01241613645106554,-0.01258563157171011,-0.013014791533350945,-0.012050140649080276,-0.012526384554803371,-0.012173608876764774,-0.011372280307114124,-0.01190392766147852,-0.011651214212179184,-0.012357746250927448,-0.014065593481063843,-0.014176965691149235,-0.012375237420201302,-0.010784479789435863,-0.012093455530703068,-0.012234887108206749,-0.012708285823464394,-0.010986993089318275,-0.01176742184907198,-0.011629569344222546,-0.013147899881005287,-0.009960120543837547,-0.01282180193811655,-0.01065483596175909,-0.01201631873846054,-0.01066373661160469,-0.010454554110765457,-0.011073493398725986,5.457426934236216e-40,1.793296414143164e-13,0.02275792323052883,0.12503944337368011,1.3882321119308472,0.7369855642318726,0.01756228692829609,-0.029058346524834633,-0.011176482774317265,-0.021668972447514534,-0.02870442345738411,-0.03554908558726311,-0.050691742449998856,-0.030057217925786972,-0.03324328735470772,-0.03338044881820679,-0.0304525475949049,-0.032950788736343384,-0.030072486028075218,-0.030418576672673225,-0.03244674578309059,-0.03204691782593727,-0.030699782073497772,-0.031440310180187225,-0.03195911645889282,-0.03161934018135071,-0.031957898288965225,-0.03194783255457878,-0.032310277223587036,-0.032942887395620346,-0.032360825687646866,-0.032175227999687195,-0.03210165724158287,-0.032252371311187744,-0.03217683732509613,-0.032155901193618774,-0.030916936695575714,-0.03210451081395149,-0.017046701163053513,-0.030541904270648956,-0.03275471180677414,-0.03332016244530678,-0.0326698012650013,-0.03200245276093483,-0.03275178745388985,-0.023295076563954353,-0.03236978128552437,-0.032203346490859985,-0.03360999375581741,-0.03316701203584671,-0.03216489404439926,-0.03199756518006325,-0.03239641711115837,-0.032334547489881516,-0.032111503183841705,-0.031921692192554474,-0.03316851332783699,-0.03218257427215576,-0.03202313557267189,-0.03191942721605301,-0.032074157148599625,-0.03215627744793892,-0.03221329674124718,-0.03211860731244087,-0.03256584331393242,-0.032262902706861496,-0.0321817472577095,-0.03180668503046036,-0.0339680016040802,-0.03201039135456085,-0.03202912211418152,-0.03233351930975914,-0.03216395527124405,-0.03288145363330841,-0.03244587033987045,-0.041592635214328766,-0.036180149763822556,-0.03226976469159126,-0.03211607038974762,-0.03135256841778755,-0.03191942721605301,-0.03215964138507843,-0.033684130758047104,-0.03267940506339073,-0.03152479603886604,-0.032169170677661896,-0.03027789480984211,-0.03110981173813343,-0.03209332376718521,-0.03181523084640503,-0.03187785670161247,-0.03207728639245033,-0.03206856548786163,-0.03196559101343155,-0.031816642731428146,-0.0321405753493309,-0.03208142891526222,-0.03221604973077774,-0.03234391659498215,-0.03211222216486931,-0.03193831816315651,-0.03137342631816864,-0.03139101341366768,-0.03209985792636871,-0.03234011307358742,-0.031311843544244766,-0.03216204792261124,-0.032085977494716644,-0.03211085870862007,-0.03191942721605301,-0.03236476704478264,-0.031482286751270294,-0.028181621804833412,-0.028139490634202957,-0.03214411810040474,-0.03220153972506523,-0.031840093433856964,-0.032692499458789825,-0.03189220279455185,-0.03332337364554405,-0.03067929856479168,-0.032204389572143555,-0.03213265910744667,-0.03196460008621216,-0.032528918236494064,-0.0324760377407074,-0.03217051178216934,-0.032463427633047104,-0.03184574842453003,-0.03205161169171333,-0.031658705323934555,-0.03276306763291359,-0.03170560672879219,-0.03238150104880333,-0.03182915225625038,-0.03177599981427193,-0.03215347230434418,-0.03235243260860443,-0.03185885399580002,-0.03287333995103836,-0.03195430338382721,-0.032512255012989044,-0.029743444174528122,-0.03392496705055237,-0.03181198239326477,-0.03190093860030174,-0.03238789737224579,-0.03236844390630722,-0.0322515070438385,-0.03148241341114044,-0.03484512120485306,-0.034632809460163116,-0.030946390703320503,-0.03208096697926521,-0.031292811036109924,1.3057635402210083e-39,4.413957806030655e-13,0.07370273023843765,0.01247063186019659,1.0053412914276123,1.4151722192764282,0.08030484616756439,-0.01961522176861763,-0.013950865715742111,-0.007126046810299158,-0.021005667746067047,-0.026370404288172722,-0.02130577340722084,-0.020008781924843788,-0.019554616883397102,-0.019862759858369827,-0.02041425183415413,-0.019819147884845734,-0.01950504444539547,-0.019854703918099403,-0.019665773957967758,-0.019081829115748405,-0.019643405452370644,-0.019121089950203896,-0.019575245678424835,-0.019417380914092064,-0.01974981650710106,-0.019602686166763306,-0.019945355132222176,-0.020000211894512177,-0.02025160752236843,-0.019639430567622185,-0.020158149302005768,-0.019607258960604668,-0.02007477357983589,-0.01953340508043766,-0.01961223967373371,-0.019496282562613487,-0.016808995977044106,-0.019431889057159424,-0.019953690469264984,-0.019834984093904495,-0.01983582228422165,-0.019586019217967987,-0.01983662322163582,-0.017782073467969894,-0.019749052822589874,-0.019654035568237305,-0.01997416839003563,-0.01987837627530098,-0.019686289131641388,-0.019672108814120293,-0.019774893298745155,-0.019763465970754623,-0.019745495170354843,-0.01972065307199955,-0.019939212128520012,-0.019807249307632446,-0.01970849372446537,-0.019720299169421196,-0.019733166322112083,-0.019783031195402145,-0.01972215063869953,-0.01976078376173973,-0.019768843427300453,-0.019780904054641724,-0.019650893285870552,-0.019579842686653137,-0.020045405253767967,-0.01969379559159279,-0.019652945920825005,-0.019747065380215645,-0.019686538726091385,-0.019873453304171562,-0.01969415880739689,-0.021697241812944412,-0.02057494781911373,-0.019779685884714127,-0.01973056048154831,-0.019577862694859505,-0.019692042842507362,-0.019766412675380707,-0.02005062997341156,-0.019861169159412384,-0.01961272582411766,-0.019749298691749573,-0.0193332452327013,-0.01949266530573368,-0.019704440608620644,-0.019637957215309143,-0.019661936908960342,-0.019692549481987953,-0.01970127411186695,-0.01969289220869541,-0.01964511163532734,-0.01972084306180477,-0.019725147634744644,-0.019715124741196632,-0.019837355241179466,-0.019686611369252205,-0.01970048062503338,-0.01952889747917652,-0.019591400399804115,-0.019725844264030457,-0.0198124498128891,-0.019544653594493866,-0.019745703786611557,-0.01934218406677246,-0.01978781260550022,-0.019634952768683434,-0.019754182547330856,-0.01953762210905552,-0.018839213997125626,-0.018736235797405243,-0.01968734711408615,-0.019892336800694466,-0.018947642296552658,-0.02020941860973835,-0.01983577199280262,-0.020058056339621544,-0.0189993716776371,-0.01940556801855564,-0.018222475424408913,-0.018062660470604897,-0.01933997869491577,-0.02055816352367401,-0.02010207623243332,-0.019908688962459564,-0.019611915573477745,-0.019416697323322296,-0.01978188194334507,-0.019605612382292747,-0.01958554983139038,-0.019846726208925247,-0.02025948464870453,-0.01958373747766018,-0.019968677312135696,-0.019441723823547363,-0.019891098141670227,-0.01953316479921341,-0.01907205581665039,-0.019317330792546272,-0.018569571897387505,-0.019939806312322617,-0.01979437842965126,-0.020442577078938484,-0.019596081227064133,-0.01970815658569336,-0.019371991977095604,-0.01876177079975605,-0.020983261987566948,-0.02089439146220684,-0.01963130012154579,-0.01944316178560257,-0.018360573798418045
100.0,0.0,-5.704152847399863e-20,0.00048150733346119523,0.23963046073913574,0.6627340912818909,-1.76760995388031,-0.9063482284545898,-0.11527775228023529,-0.007336028385907412,-0.0069364747032523155,-0.0024167136289179325,-0.0053671482019126415,-0.007342387456446886,-0.009221433661878109,-0.010176712647080421,-0.010306743904948235,-0.010367423295974731,-0.009848428890109062,-0.009727055206894875,-0.009761853143572807,-0.009642013348639011,-0.009667365811765194,-0.009804719127714634,-0.009771264158189297,-0.010023031383752823,-0.01010756753385067,-0.010082237422466278,-0.010105877183377743,-0.010036190040409565,-0.010329248383641243,-0.009957743808627129,-0.010380483232438564,-0.009922364726662636,-0.01061885617673397,-0.010198895819485188,-0.010633965954184532,-0.01033170334994793,-0.010384214110672474,-0.01057924423366785,-0.010576256550848484,-0.01044435054063797,-0.010530254803597927,-0.010520702227950096,-0.010748849250376225,-0.010582424700260162,-0.010811183601617813,-0.010508828796446323,-0.010592157021164894,-0.010383160784840584,-0.010331283323466778,-0.010161509737372398,-0.01014570239931345,-0.01014926377683878,-0.010093236342072487,-0.010193824768066406,-0.010193332098424435,-0.010270521976053715,-0.010221056640148163,-0.010351084172725677,-0.010237077251076698,-0.010317690670490265,-0.010336355306208134,-0.010384966619312763,-0.010414988733828068,-0.010493742302060127,-0.010538091883063316,-0.010627963580191135,-0.010390901938080788,-0.010485319420695305,-0.010360092855989933,-0.01036369614303112,-0.010223589837551117,-0.010189392603933811,-0.010097227990627289,-0.01002272218465805,-0.01004242803901434,-0.010098193772137165,-0.010077279061079025,-0.010172712616622448,-0.010059590451419353,-0.010106198489665985,-0.010080339387059212,-0.010056444443762302,-0.010039829649031162,-0.010067201219499111,-0.010088092647492886,-0.010115551762282848,-0.010139537043869495,-0.010163690894842148,-0.010177257470786572,-0.010175853967666626,-0.010347675532102585,-0.010156502015888691,-0.010185540653765202,-0.010030056349933147,-0.010024919174611568,-0.010061226785182953,-0.011744994670152664,-0.010235587134957314,-0.010170718654990196,-0.010168422013521194,-0.00958412978798151,-0.010027401149272919,-0.009753130376338959,-0.010079125873744488,-0.01001102477312088,-0.01072648074477911,-0.008687484078109264,-0.009878269396722317,-0.009957131929695606,-0.009984380565583706,-0.009696654044091702,-0.009952881373465061,-0.00989949144423008,-0.010123373940587044,-0.009649330750107765,-0.008501527830958366,-0.01050020195543766,-0.009595037437975407,-0.010163201950490475,-0.009288143366575241,-0.009455565363168716,-0.010243377648293972,-0.009786964394152164,-0.010606554336845875,-0.01157326903194189,-0.010410374030470848,-0.009843956679105759,-0.009992768056690693,-0.010200854390859604,-0.009704695083200932,-0.010443238541483879,-0.009487554430961609,-0.009043985046446323,-0.00999691616743803,-0.010095605626702309,-0.00976309273391962,-0.01024168636649847,-0.009989015758037567,-0.010044734925031662,-0.007207139395177364,-0.010248620063066483,-0.009247028268873692,-0.01046889740973711,-0.008852214552462101,-0.009483442641794682,-0.00964299589395523,-0.009405494667589664,-0.008631306700408459,-0.010588360019028187,-0.009919270873069763,-0.0097449766471982,-0.008713607676327229,-0.008196842856705189,-0.009341810829937458,0.0,4.028112300882172e-21,9.83906356850639e-05,0.1538708657026291,0.19362454116344452,-2.128095865249634,0.2268407940864563,0.0008355331374332309,-0.018000854179263115,0.009357539936900139,-0.003424237482249737,-0.00578148290514946,-0.018865156918764114,-0.0021080784499645233,-0.006091748364269733,-0.00857204757630825,-0.008460912853479385,-0.0061278268694877625,-0.005698245484381914,-0.007791395299136639,-0.005405582953244448,-0.006868469528853893,-0.004703776445239782,-0.00519460067152977,-0.005758986808359623,-0.006262847688049078,-0.005853178910911083,-0.0063091241754591465,-0.005995319224894047,-0.006815632805228233,-0.006283274851739407,-0.006032156758010387,-0.0062683806754648685,-0.006201249081641436,-0.006203394383192062,-0.006157943047583103,-0.005176554434001446,-0.006414845585823059,0.006756737362593412,-0.004221046809107065,-0.006689293310046196,-0.007477581035345793,-0.006587462965399027,-0.0060204570181667805,-0.006648179143667221,0.002522934228181839,-0.006342977751046419,-0.006328869145363569,-0.007748614065349102,-0.006954172160476446,-0.006135397590696812,-0.005999901331961155,-0.006389576476067305,-0.0063772136345505714,-0.00620118947699666,-0.00592602975666523,-0.007165427785366774,-0.006259641144424677,-0.006076714023947716,-0.0059842378832399845,-0.006134524010121822,-0.00612629484385252,-0.00631871959194541,-0.006176191847771406,-0.006608246359974146,-0.006296027917414904,-0.006208986509591341,-0.005879620555788279,-0.008133506402373314,-0.006066021975129843,-0.00610423693433404,-0.0063498918898403645,-0.006248569115996361,-0.006953457370400429,-0.0065408311784267426,-0.015270981006324291,-0.010312199592590332,-0.0063502914272248745,-0.006172750145196915,-0.00539924344047904,-0.005965537391602993,-0.006173235829919577,-0.007806974928826094,-0.006837723311036825,-0.005576614290475845,-0.0062090675346553326,-0.004368330352008343,-0.00514379283413291,-0.006146327592432499,-0.005884646438062191,-0.005944438744336367,-0.006118913646787405,-0.006115568336099386,-0.0060076299123466015,-0.00586096104234457,-0.006206396501511335,-0.006122193764895201,-0.006280254106968641,-0.006358210928738117,-0.006181094795465469,-0.005990755278617144,-0.005443289410322905,-0.005440912209451199,-0.006146986037492752,-0.0063850111328065395,-0.005353007465600967,-0.006058684084564447,-0.006211639381945133,-0.006191082764416933,-0.005987849552184343,-0.006419949233531952,-0.005556547082960606,-0.002252019476145506,-0.002286195056512952,-0.006152409128844738,-0.0061537171714007854,-0.006221824791282415,-0.006533911917358637,-0.006018186919391155,-0.007301207631826401,-0.004811293911188841,-0.006315676495432854,-0.0062328241765499115,-0.006217180751264095,-0.006777212489396334,-0.006311319302767515,-0.006290263030678034,-0.006523601245135069,-0.006040682550519705,-0.006085604894906282,-0.005817508324980736,-0.006719765719026327,-0.005793261341750622,-0.006371010560542345,-0.005904995836317539,-0.005956450942903757,-0.006253235042095184,-0.006346626672893763,-0.005519294645637274,-0.0071197315119206905,-0.006129034329205751,-0.006383448373526335,-0.004221342969685793,-0.007678576745092869,-0.005965765565633774,-0.0058533670380711555,-0.006407960318028927,-0.006201940588653088,-0.006526455283164978,-0.005481457803398371,-0.00924008246511221,-0.008123105391860008,-0.00532152084633708,-0.006421748083084822,-0.00558079220354557,0.0,2.0086005146383225e-20,0.0005014605121687055,0.626409649848938,-0.6736903190612793,0.810803234577179,1.2224140167236328,0.027786340564489365,0.016910672187805176,0.009321151301264763,0.0002767252444755286,-0.004915937781333923,-0.001050830353051424,-0.00013889303954783827,-0.0003462001623120159,-0.00015206249372567981,0.0004095406038686633,-0.00033062987495213747,0.0007415888831019402,0.00014789415581617504,4.509308837441495e-06,0.0003369531186763197,0.00045480288099497557,0.00030428997706621885,0.0002686130756046623,0.00014987829490564764,0.00010994837793987244,6.193809531396255e-05,0.000194225343875587,-0.0002837415086105466,0.00019706132297869772,-7.92998616816476e-05,0.0002849340089596808,3.963234485127032e-05,0.00029519287636503577,8.755964518059045e-05,0.0006181766511872411,0.00036852029734291136,0.0027135421987622976,0.0005390008445829153,0.0001165851645055227,-8.285751391667873e-05,0.00017589089111424983,7.201879634521902e-05,0.00013990317529533058,0.0018496715929359198,0.00015834819350857288,0.0001601010444574058,-0.00011191301018698141,9.820557897910476e-05,0.00020406268595252186,0.0002671266265679151,0.00017834252503234893,0.00019281219283584505,0.00021969035151414573,0.000261706649325788,-6.638719696638873e-06,0.00022797507699579,0.00021665777603629977,0.00029771417030133307,0.0001848656975198537,0.00020960318215657026,0.00016353285172954202,0.0002361120277782902,0.0001033850567182526,0.00016710287309251726,0.00019281105778645724,0.0003878312127199024,-0.00021904782624915242,0.0002611018717288971,0.00020056479843333364,0.00018793693743646145,0.00021006143651902676,0.00011325335799483582,0.00021726306295022368,-0.0015563558554276824,-0.0006603176589123905,0.00017747202946338803,0.00021158075833227485,0.00038221757858991623,0.00023604609305039048,0.00019790568330790848,-0.00012311515456531197,6.514709093607962e-05,0.0003255465708207339,0.00019099839846603572,0.000569232041016221,0.00043498119339346886,0.00021230043785180897,0.00026792328571900725,0.0002564472670201212,0.0002043465938186273,0.00021939745056442916,0.00022256406373344362,0.0002880877291318029,0.00019088209955953062,0.00020312982087489218,0.0001879300398286432,0.0001575576898176223,0.00024133012630045414,0.0002630573289934546,0.00035843413206748664,0.00034521613270044327,0.00018721772357821465,0.00012208100815769285,0.0003704935952555388,0.0004071816510986537,0.0005887877196073532,0.00013183920236770064,0.00028331627254374325,0.00015406864986289293,0.0003300306270830333,0.0009709160658530891,0.0010689914925023913,0.00026703954790718853,2.8849376576545183e-06,0.0005817050114274025,9.820307604968548e-05,3.499173908494413e-05,-0.00014867894060444087,0.0006692054448649287,0.0002997789706569165,0.001164842862635851,0.0014056599466130137,0.0005750808632001281,-1.0968041351588909e-05,-0.000430301675805822,0.00016243543359450996,0.00016361002053599805,0.0005115835811011493,-7.214239303721115e-05,0.0002814694889821112,0.0004875687591265887,0.0005328477127477527,-0.00028735544765368104,0.00010984644177369773,0.0002478387614246458,0.00037056097062304616,0.001199884107336402,0.00015285590779967606,0.0008868211880326271,0.0007550214068032801,0.0007800717721693218,0.00033896625973284245,0.00017299038881901652,-2.0188221242278814e-05,0.0003407664771657437,0.0008281159680336714,0.00010808964725583792,0.0012531029060482979,-0.0007950710714794695,0.00024426545132882893,-0.0002765221579466015,3.295118949608877e-05,0.0008229203522205353
